subjID	participant	shift	activity	explosion	pumps
12N11	12	N1	1	1	30
12N11	12	N1	1	1	77
12N11	12	N1	1	0	64
12N11	12	N1	1	0	38
12N11	12	N1	1	1	22
12N11	12	N1	1	1	36
12N11	12	N1	1	1	28
12N11	12	N1	1	0	30
12N11	12	N1	1	0	33
12N11	12	N1	1	1	22
12N11	12	N1	1	0	64
12N11	12	N1	1	0	64
12N11	12	N1	1	1	92
12N11	12	N1	1	1	54
12N12	12	N1	2	0	44
12N12	12	N1	2	0	64
12N12	12	N1	2	1	76
12N12	12	N1	2	0	64
12N12	12	N1	2	1	39
12N12	12	N1	2	1	26
12N12	12	N1	2	0	64
12N12	12	N1	2	1	80
12N12	12	N1	2	1	59
12N12	12	N1	2	1	7
12N12	12	N1	2	1	82
12N12	12	N1	2	0	64
12N12	12	N1	2	0	64
12N12	12	N1	2	0	64
12N12	12	N1	2	1	21
12N12	12	N1	2	1	52
12N12	12	N1	2	1	6
12N12	12	N1	2	0	64
12N12	12	N1	2	1	79
12N12	12	N1	2	1	33
12N12	12	N1	2	1	21
12N12	12	N1	2	1	22
12N12	12	N1	2	0	44
12N12	12	N1	2	0	64
12N12	12	N1	2	1	12
12N12	12	N1	2	1	9
12N12	12	N1	2	0	64
12N12	12	N1	2	0	111
12N12	12	N1	2	0	64
12N12	12	N1	2	0	77
12N21	12	N2	1	1	58
12N21	12	N2	1	1	28
12N21	12	N2	1	0	33
12N21	12	N2	1	1	16
12N21	12	N2	1	1	28
12N21	12	N2	1	0	64
12N21	12	N2	1	1	65
12N21	12	N2	1	0	77
12N21	12	N2	1	1	10
12N21	12	N2	1	0	99
12N21	12	N2	1	0	64
12N21	12	N2	1	1	6
12N21	12	N2	1	1	34
12N21	12	N2	1	0	64
12N21	12	N2	1	1	78
12N21	12	N2	1	1	32
12N21	12	N2	1	0	64
12N21	12	N2	1	1	54
12N21	12	N2	1	0	64
12N21	12	N2	1	0	100
12N21	12	N2	1	0	45
12N21	12	N2	1	1	42
12N21	12	N2	1	1	9
12N21	12	N2	1	1	28
12N21	12	N2	1	1	57
12N21	12	N2	1	0	88
12N21	12	N2	1	0	79
12N21	12	N2	1	0	64
12N21	12	N2	1	0	55
12N21	12	N2	1	1	24
12N22	12	N2	2	0	70
12N22	12	N2	2	0	64
12N22	12	N2	2	0	77
12N22	12	N2	2	0	33
12N22	12	N2	2	1	15
12N22	12	N2	2	1	63
12N22	12	N2	2	1	21
12N22	12	N2	2	1	88
12N22	12	N2	2	1	9
12N22	12	N2	2	1	92
12N22	12	N2	2	0	64
12N22	12	N2	2	1	12
12N22	12	N2	2	1	52
12N22	12	N2	2	1	21
12N22	12	N2	2	1	53
12N22	12	N2	2	1	41
12N22	12	N2	2	1	95
12N22	12	N2	2	1	65
12N22	12	N2	2	0	77
12N22	12	N2	2	0	64
12N22	12	N2	2	0	76
12N22	12	N2	2	1	4
12N22	12	N2	2	1	34
12N22	12	N2	2	0	64
12N22	12	N2	2	1	94
12N22	12	N2	2	1	37
12N22	12	N2	2	1	67
12N22	12	N2	2	0	64
12N22	12	N2	2	1	51
12N22	12	N2	2	1	9
